command,x,y,yaw,velocity_x,velocity_y,velocity_z,n_epoch,num_timesteps,eval_mode,done,ep_count
2,81.96150970458984,1.696959137916565,-1.25189208984375,2.1732513904571533,-0.03987773880362511,-1.2779235021298518e-06,0,0,False,False,1
2,82.17733001708984,1.6879490613937378,-1.4418028593063354,2.139416217803955,-0.1326320469379425,-8.29696659820911e-07,0,0,False,False,1
2,82.38899993896484,1.6812734603881836,-1.4800721406936646,2.0983433723449707,-0.04426717758178711,-1.2683867680607364e-06,0,0,False,False,1
2,82.59738159179688,1.676034688949585,-1.4732664823532104,2.0770175457000732,-0.05441274493932724,3.814697180359872e-08,0,0,False,False,1
2,82.80520629882812,1.6737229824066162,-1.3416749238967896,2.0829317569732666,0.004984710365533829,-2.384185791015625e-07,0,0,False,False,1
2,83.0157241821289,1.6675429344177246,-1.410858154296875,2.1370697021484375,-0.09922377020120621,-1.5258788153005298e-06,0,0,False,False,1
2,83.23361206054688,1.6624279022216797,-1.390777587890625,2.2000160217285156,-0.03141376003623009,1.5640258652638295e-06,0,0,False,False,1
2,83.45480346679688,1.6558748483657837,-1.446624755859375,2.221149444580078,-0.08528491109609604,-1.0871887070607045e-06,0,0,False,False,1
2,83.67738342285156,1.6534777879714966,-1.299011468887329,2.2268214225769043,0.020101327449083328,-6.866454782539222e-07,0,0,False,False,1
2,83.89962005615234,1.649950385093689,-1.2509154081344604,2.218909740447998,-0.0501227080821991,-1.6307830037476378e-06,0,0,False,False,1
2,84.12018585205078,1.643794059753418,-1.312530517578125,2.1895346641540527,-0.07307300716638565,-1.840591380641854e-06,0,0,False,False,1
2,84.33771514892578,1.6374526023864746,-1.3659056425094604,2.1725544929504395,-0.06663424521684647,-3.147125084979052e-07,0,0,False,False,1
2,84.55463409423828,1.6270725727081299,-1.589355230331421,2.162126064300537,-0.1492508202791214,3.2424927098873013e-07,0,0,False,False,1
2,84.76972198486328,1.6199471950531006,-1.615203857421875,2.1371946334838867,-0.04067903012037277,1.8882750509874313e-06,0,0,False,False,1
2,84.98126983642578,1.6125884056091309,-1.6773681640625,2.098536729812622,-0.09304800629615784,-6.00814814788464e-07,0,0,False,False,1
2,85.19065856933594,1.6074496507644653,-1.6264954805374146,2.1025657653808594,-0.02946208231151104,-5.149840944795869e-07,0,0,False,False,1
2,85.40328216552734,1.6036121845245361,-1.537933349609375,2.1457645893096924,-0.03060127981007099,3.814697180359872e-08,0,0,False,False,1
2,85.61884307861328,1.6002411842346191,-1.44189453125,2.154745578765869,-0.022717949002981186,0.0,0,0,False,False,1
2,85.83302307128906,1.5977156162261963,-1.3273924589157104,2.130781412124634,-0.011766701936721802,1.8501281147109694e-06,0,0,False,False,1
2,86.0447998046875,1.5910875797271729,-1.4141845703125,2.1117913722991943,-0.09809429198503494,2.079010073430254e-06,0,0,False,False,1
2,86.2552490234375,1.5852360725402832,-1.4329833984375,2.093928098678589,-0.046181660145521164,-8.583068620282575e-07,0,0,False,False,1
2,86.46345520019531,1.5807421207427979,-1.402069091796875,2.0764358043670654,-0.04058882221579552,-9.91821252682712e-07,0,0,False,False,1
2,86.67138671875,1.5736924409866333,-1.4903258085250854,2.0870351791381836,-0.09270870685577393,-8.106231348392612e-07,0,0,False,False,1
2,86.88169860839844,1.5688772201538086,-1.452423095703125,2.1158576011657715,-0.027224263176321983,-1.058578504853358e-06,0,0,False,False,1
2,87.0941390991211,1.5654290914535522,-1.374084234237671,2.1273458003997803,-0.027292126789689064,-1.0299681889591739e-06,0,0,False,False,1
2,87.30807495117188,1.5631698369979858,-1.25640869140625,2.161888599395752,-0.006012820638716221,-8.773803301664884e-07,0,0,False,False,1
2,87.52793884277344,1.561385154724121,-1.1366270780563354,2.2268292903900146,-0.007217179983854294,-1.0013579867518274e-06,0,0,False,False,1
2,87.75337982177734,1.561721920967102,-0.9392698407173157,2.2755064964294434,0.032128527760505676,-7.152557373046875e-07,0,0,False,False,1
2,87.98271179199219,1.5634925365447998,-0.718994140625,2.3056952953338623,0.040096234530210495,-3.147125084979052e-07,0,0,False,False,1
2,88.214111328125,1.562146544456482,-0.6730347275733948,2.31925368309021,-0.027746034786105156,-6.580352760465757e-07,0,0,False,False,1
2,88.44725036621094,1.5636533498764038,-0.4910888671875,2.3496665954589844,0.05440858379006386,-7.629394360719743e-08,0,0,False,False,1
2,88.68492126464844,1.5610065460205078,-0.5390624403953552,2.3983871936798096,-0.06832952797412872,7.24792471373803e-07,0,0,False,False,1
2,88.9264144897461,1.5602359771728516,-0.4651488661766052,2.4218742847442627,0.026496198028326035,-1.907348590179936e-08,0,0,False,False,1
2,89.1695785522461,1.5630097389221191,-0.26806640625,2.4475326538085938,0.05345156043767929,-4.768371297814156e-08,0,0,False,False,1
2,89.41574096679688,1.561105489730835,-0.3212279975414276,2.465607166290283,-0.05542341619729996,-2.8610227786884934e-07,0,0,False,False,1
2,89.66253662109375,1.5582722425460815,-0.377288818359375,2.4721744060516357,-0.025243129581212997,1.4591216768167214e-06,0,0,False,False,1
2,89.91033935546875,1.5595099925994873,-0.248046875,2.4830048084259033,0.043066300451755524,-2.288818308215923e-07,0,0,False,True,1
4,1.943283200263977,79.32206726074219,-89.97777557373047,0.00028820589068345726,0.01753559522330761,-4.440708637237549,0,0,False,False,2
4,1.9431885480880737,79.31938171386719,-89.97738647460938,-0.011286205612123013,0.014323852024972439,0.26844334602355957,0,0,False,False,2
4,1.9429221153259277,79.31501007080078,-89.98351287841797,0.0007753261597827077,-0.0751834362745285,0.2818700969219208,0,0,False,False,2
4,1.9428637027740479,79.30856323242188,-89.98258209228516,0.0025567603297531605,-0.06617070734500885,0.17431361973285675,0,0,False,False,2
4,1.9429796934127808,79.3023681640625,-89.97625732421875,0.0035429452545940876,-0.06879997253417969,0.08003295958042145,0,0,False,False,2
4,1.9431226253509521,79.2839584350586,-89.96630096435547,0.0030703565571457148,-0.24390195310115814,0.025991085916757584,0,0,False,False,2
4,1.943085789680481,79.24779510498047,-89.97882080078125,-0.0017120770644396544,-0.42184120416641235,0.0028275202494114637,0,0,False,False,2
4,1.9434434175491333,79.20429992675781,-89.96344757080078,0.007657136768102646,-0.4690677225589752,-0.0038312911055982113,0,0,False,False,2
4,1.9436057806015015,79.151123046875,-89.95287322998047,0.0018703747773543,-0.5752761960029602,-0.00392011646181345,0,0,False,False,2
4,1.943481206893921,79.08602905273438,-89.95425415039062,-0.0019172498723492026,-0.7215457558631897,-0.002400483936071396,0,0,False,False,2
